SALES_CHANNEL,TOTAL_PRICE,FINAL_RESULT,HOUR_OF_DAY,ACTIVE_WATCH_DURATION_MINS,ORDER_HOLD_DURATION_MINS,ACCOUNT_OPEN_TO_ORDER_MINS,CASECLOSE_TO_ORDERCLOSE_MINS,CASEOPEN_TO_CASECLOSE_MINS,Risk Label
ONLINE,126.96,GREEN,14,19.511607066635072,19.6,0.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,18.77,68.97,3161.17,4591.62403938334,4040.2939254951734,Good
TELESALES,131.76,GREEN,15,22.53,23.47,3.35,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,14,19.511607066635072,18.65,37.08,4591.62403938334,4040.2939254951734,Good
ONLINE,127.08,GREEN,2,19.511607066635072,12.83,475759.07,4591.62403938334,4040.2939254951734,Good
RETAIL,469.56,GREEN,20,19.58,81.18,3.82,4591.62403938334,4040.2939254951734,Good
TELESALES,2731.08,GREEN,23,19.511607066635072,15.1,74949.75,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,22.23,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,16.73,17.98,16160.43,4591.62403938334,4040.2939254951734,Good
ONLINE,870.72,GREEN,18,19.511607066635072,7.6,336571.57,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,36.8472312529113,4555.28,4591.62403938334,4040.2939254951734,Good
RETAIL,895.17,GREEN,0,21.07,22.92,1.4,4591.62403938334,4040.2939254951734,Good
TELESALES,129.36,GREEN,14,19.511607066635072,15.03,162714.75,4591.62403938334,4040.2939254951734,Good
TELESALES,761.56,GREEN,21,19.511607066635072,19.15,34.78,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,36.8472312529113,24.45,4591.62403938334,4040.2939254951734,Good
TELESALES,255.12,GREEN,18,19.511607066635072,15.38,3.53,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,16.13,18.62,8243.27,4591.62403938334,4040.2939254951734,Good
RETAIL,385.18,GREEN,17,15.82,18.33,60687.55,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,4,16.05,17.87,0.48,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,21,19.511607066635072,36.8472312529113,0.62,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,11.92,3.15,4591.62403938334,4040.2939254951734,Good
ONLINE,647.99,GREEN,1,19.511607066635072,14.3,841048.62,4591.62403938334,4040.2939254951734,Good
ONLINE,1092.34,GREEN,1,19.511607066635072,11.4,285246.32,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,6.07,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,23.48,24.93,3030.23,4591.62403938334,4040.2939254951734,Good
ONLINE,798.74,GREEN,17,19.511607066635072,16.07,49691.52,4591.62403938334,4040.2939254951734,Good
TELESALES,796.63,GREEN,13,19.511607066635072,17.28,4.68,4591.62403938334,4040.2939254951734,Good
TELESALES,254.16,GREEN,2,22.18,329.3,186526.17,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,18.08,20.12,2.62,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,36.8472312529113,10099.53,4591.62403938334,4040.2939254951734,Good
RETAIL,1178.29,GREEN,16,19.511607066635072,14.78,8.93,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,24.18,25.13,6.03,4591.62403938334,4040.2939254951734,Good
TELESALES,1390.6,RED,21,18.98,114.83,5502.25,9526.62,2855.62,Good
TELESALES,1059.84,RED,20,17.82,19.13,1639.88,5373.33,5916.47,Good
ONLINE,1062.34,GREEN,20,14.05,115.42,97872.72,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,112.82,101837.62,4591.62403938334,4040.2939254951734,Good
RETAIL,809.57,GREEN,2,19.511607066635072,10.15,6.57,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,19,19.511607066635072,36.8472312529113,73084.27,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,22.7,24.0,10342.58,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,3,21.67,22.73,135900.12,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,19,19.511607066635072,17.5,1.22,4591.62403938334,4040.2939254951734,Good
TELESALES,128.39,GREEN,20,19.511607066635072,5.27,17.25,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,9.52,5.72,4591.62403938334,4040.2939254951734,Good
TELESALES,1059.84,RED,21,24.43,45.18,517095.5,5104.55,5885.02,Good
TELESALES,816.51,YELLOW,20,19.511607066635072,11.97,14816.07,5908.88,4380.03,Good
TELESALES,847.92,GREEN,22,25.9,224.92,154521.63,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,13,19.511607066635072,9.97,11243.58,4591.62403938334,4040.2939254951734,Good
RETAIL,127.71,GREEN,18,22.47,94.88,9.15,4591.62403938334,4040.2939254951734,Good
ONLINE,847.99,RED,19,19.511607066635072,6.85,29921.43,5989.78,4347.9,Good
TELESALES,0.0,GREEN,23,19.511607066635072,18.2,3.2,4591.62403938334,4040.2939254951734,Good
TELESALES,630.54,GREEN,17,22.53,23.85,2.95,4591.62403938334,4040.2939254951734,Good
TELESALES,1244.97,GREEN,16,19.511607066635072,12.58,6.27,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,36.8472312529113,4.67,4591.62403938334,4040.2939254951734,Good
ONLINE,2490.84,RED,13,16.1,80.78,838656.52,9825.18,1947.87,Good
ONLINE,0.0,GREEN,0,23.97,29.6,13004.83,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,19.511607066635072,23.0,47.25,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,141194.67,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,18.87,22804.07,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,15,22.27,23.77,13.3,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,21.22,23.52,3.8,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,14.22,14.82,4591.62403938334,4040.2939254951734,Good
TELESALES,254.52,GREEN,23,19.511607066635072,10.93,990749.78,4591.62403938334,4040.2939254951734,Collections
TELESALES,193.71,GREEN,19,19.511607066635072,12.7,0.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,21.63,22.37,17.53,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,17.78,8467.67,4591.62403938334,4040.2939254951734,Good
TELESALES,127.94,GREEN,20,19.511607066635072,20.85,26.62,4591.62403938334,4040.2939254951734,Good
TELESALES,909.05,YELLOW,3,19.511607066635072,16.38,111.7,9057.42,2176.05,Good
TELESALES,0.0,GREEN,20,22.32,190.6,7.75,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,17.13,18.65,533793.32,4591.62403938334,4040.2939254951734,Good
TELESALES,381.12,GREEN,16,19.511607066635072,16.77,3.52,4591.62403938334,4040.2939254951734,Good
RETAIL,544.57,GREEN,18,19.511607066635072,15.68,7.73,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,10.55,14392.57,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,20.7,22.85,4514.07,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,19.52,19.82,2976.68,4591.62403938334,4040.2939254951734,Good
TELESALES,483.73,GREEN,22,19.511607066635072,20.05,1445.12,4591.62403938334,4040.2939254951734,Good
TELESALES,254.16,GREEN,18,24.73,65.13,9.35,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,17.6,92.52,3.75,4591.62403938334,4040.2939254951734,Good
ONLINE,661.08,GREEN,15,19.511607066635072,15.95,405239.9,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,2,21.95,28.1,655030.13,4591.62403938334,4040.2939254951734,Good
TELESALES,1069.84,GREEN,13,19.511607066635072,16.63,24.38,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,15.72,96.68,3.65,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,22.23,66.62,6.52,4591.62403938334,4040.2939254951734,Good
ONLINE,1979.76,GREEN,21,19.511607066635072,16.1,95150.0,4591.62403938334,4040.2939254951734,Good
RETAIL,843.92,YELLOW,14,19.511607066635072,13.22,12.53,8856.12,1746.7,Good
TELESALES,239.52,GREEN,21,21.98,23.53,3.05,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,18.15,4.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,12.37,8.15,4591.62403938334,4040.2939254951734,Good
TELESALES,635.76,GREEN,18,19.511607066635072,14.35,2789.05,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,7,21.12,22.17,0.97,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,12.32,50257.42,4591.62403938334,4040.2939254951734,Good
TELESALES,1176.92,GREEN,21,19.511607066635072,11.65,24413.87,4591.62403938334,4040.2939254951734,Good
TELESALES,953.52,GREEN,0,19.511607066635072,17.35,3.48,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,19.511607066635072,15.72,3.45,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,15,19.511607066635072,17.1,1.45,4591.62403938334,4040.2939254951734,Good
TELESALES,254.76,GREEN,0,20.58,96.27,12.25,4591.62403938334,4040.2939254951734,Good
ONLINE,1265.48,GREEN,21,21.67,24.23,930350.65,4591.62403938334,4040.2939254951734,Good
TELESALES,130.58,GREEN,18,23.23,24.68,1.02,4591.62403938334,4040.2939254951734,Good
RETAIL,128.16,GREEN,18,15.87,17.32,391857.4,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,7.22,4.88,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.78,22.15,1.48,4591.62403938334,4040.2939254951734,Good
ONLINE,750.72,YELLOW,6,16.48,51.7,1.32,8818.9,2120.3,Good
TELESALES,796.63,GREEN,23,19.511607066635072,22.4,562018.7,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,22.67,25.03,280.78,4591.62403938334,4040.2939254951734,Good
TELESALES,192.36,GREEN,0,19.511607066635072,16.58,6.32,4591.62403938334,4040.2939254951734,Good
ONLINE,764.59,GREEN,4,19.511607066635072,17.02,20534.65,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,23,19.511607066635072,18.52,2.32,4591.62403938334,4040.2939254951734,Good
RETAIL,849.92,RED,14,20.07,27.82,14.75,5339.72,6310.13,Good
TELESALES,0.0,GREEN,17,22.4,22.42,6.7,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,23.23,25.3,20178.32,4591.62403938334,4040.2939254951734,Good
ONLINE,489.43,GREEN,3,19.511607066635072,5.97,19.83,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,23.65,23.4,1.87,4591.62403938334,4040.2939254951734,Good
TELESALES,637.26,GREEN,23,19.511607066635072,10.42,7.0,4591.62403938334,4040.2939254951734,Good
TELESALES,1604.75,GREEN,16,21.27,23.55,10.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,12,19.511607066635072,36.8472312529113,5.25,4591.62403938334,4040.2939254951734,Good
ONLINE,802.26,GREEN,19,19.511607066635072,8.3,846911.32,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,36.8472312529113,6.03,4591.62403938334,4040.2939254951734,Collections
RETAIL,495.87,GREEN,17,19.511607066635072,177.67,11552.62,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,8.62,0.6,4591.62403938334,4040.2939254951734,Good
RETAIL,1059.84,GREEN,22,19.511607066635072,12.93,14.6,4591.62403938334,4040.2939254951734,Good
ONLINE,2543.52,YELLOW,22,19.511607066635072,11.35,150224.32,5742.45,4386.57,Good
ONLINE,2384.28,YELLOW,22,19.511607066635072,12.97,2918.12,8972.57,2559.73,Good
TELESALES,132.06,GREEN,17,19.511607066635072,181.98,18.57,4591.62403938334,4040.2939254951734,Good
ONLINE,485.76,GREEN,23,19.511607066635072,13.67,803531.58,4591.62403938334,4040.2939254951734,Good
ONLINE,609.66,GREEN,20,19.511607066635072,18.55,1033829.3,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,13,20.15,22.17,4314.13,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,36.8472312529113,722178.3,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,12.2,3.9,4591.62403938334,4040.2939254951734,Good
TELESALES,253.92,GREEN,14,19.511607066635072,14.63,1.23,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,20,18.8,25.68,163578.57,4591.62403938334,4040.2939254951734,Good
RETAIL,802.26,GREEN,13,19.511607066635072,28.5,4002.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,17.05,147.67,23.85,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,10,19.511607066635072,12.02,1.43,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,1,19.511607066635072,9.05,0.58,4591.62403938334,4040.2939254951734,Good
RETAIL,128.16,GREEN,18,19.511607066635072,20.37,3.2,4591.62403938334,4040.2939254951734,Good
TELESALES,650.01,GREEN,19,16.02,18.3,1128.37,4591.62403938334,4040.2939254951734,Good
RETAIL,659.76,GREEN,22,19.511607066635072,184.17,3242.05,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,15.57,55.9,484967.95,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,23,23.17,24.17,1.93,4591.62403938334,4040.2939254951734,Good
TELESALES,953.76,GREEN,15,19.511607066635072,19.75,2.63,4591.62403938334,4040.2939254951734,Good
TELESALES,743.59,GREEN,13,20.88,113.35,121984.23,4591.62403938334,4040.2939254951734,Good
TELESALES,127.26,GREEN,13,19.43,26.75,4.47,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,2,19.511607066635072,7.25,50682.47,4591.62403938334,4040.2939254951734,Good
TELESALES,130.86,GREEN,20,19.511607066635072,16.93,9.78,4591.62403938334,4040.2939254951734,Good
TELESALES,1100.84,GREEN,3,21.57,98.22,14871.3,4591.62403938334,4040.2939254951734,Good
RETAIL,1497.68,YELLOW,20,19.511607066635072,12.8,10.2,5317.5,5952.3,Good
TELESALES,0.0,GREEN,0,19.511607066635072,36.8472312529113,136567.68,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,36.8472312529113,6.6,4591.62403938334,4040.2939254951734,Good
TELESALES,191.01,GREEN,15,22.98,38.0,11.45,4591.62403938334,4040.2939254951734,Good
RETAIL,1619.52,GREEN,20,19.511607066635072,14.0,9.98,4591.62403938334,4040.2939254951734,Good
RETAIL,255.89,GREEN,13,19.511607066635072,179.4,5.82,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,12,19.511607066635072,14.03,3.48,4591.62403938334,4040.2939254951734,Good
RETAIL,863.92,GREEN,20,19.511607066635072,18.48,9.97,4591.62403938334,4040.2939254951734,Good
RETAIL,614.16,GREEN,19,19.511607066635072,18.48,363748.33,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,0,21.98,103.18,0.77,4591.62403938334,4040.2939254951734,Good
TELESALES,127.19,RED,19,19.511607066635072,8.52,379.57,8588.87,2944.4,Good
ONLINE,1999.68,GREEN,8,19.511607066635072,81.38,1891.65,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,14.03,45.5,3.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,16.08,344261.27,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,16.65,18.65,16.55,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,2,19.511607066635072,15.13,7.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,21.78,19.63,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,13,19.83,34.08,949.47,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,19.511607066635072,36.8472312529113,4.07,4591.62403938334,4040.2939254951734,Good
ONLINE,151.14,GREEN,21,19.511607066635072,11.15,4.13,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,19.511607066635072,36.8472312529113,10.2,4591.62403938334,4040.2939254951734,Good
RETAIL,599.76,GREEN,22,17.38,67.22,309256.72,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,4,19.511607066635072,14.0,238149.4,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,19.511607066635072,36.8472312529113,187373.28,4591.62403938334,4040.2939254951734,Good
TELESALES,128.76,GREEN,18,18.02,57.67,1.35,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,2,20.07,29.45,351580.3,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,36.8472312529113,5236.02,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,17.62,107.17,16.23,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.45,21.32,289708.3,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,23.65,24.93,4370.4,4591.62403938334,4040.2939254951734,Good
TELESALES,1165.92,RED,14,19.97,23.02,708895.18,6267.15,5605.6,Collections
ONLINE,0.0,GREEN,16,18.68,135.98,1223.28,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,83.17,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,18.32,19.67,4.53,4591.62403938334,4040.2939254951734,Good
TELESALES,253.92,GREEN,22,19.511607066635072,6.58,3.9,4591.62403938334,4040.2939254951734,Good
TELESALES,449.76,GREEN,20,19.58,120.9,339299.35,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,22.52,102.05,6.12,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,15.8,15.5,4591.62403938334,4040.2939254951734,Good
TELESALES,637.26,GREEN,23,21.78,86.78,2.02,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,19.511607066635072,36.8472312529113,50502.67,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,23,19.511607066635072,15.55,4.22,4591.62403938334,4040.2939254951734,Good
TELESALES,934.98,GREEN,19,15.23,17.25,5483.97,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,36.8472312529113,840.6,4591.62403938334,4040.2939254951734,Good
TELESALES,127.94,GREEN,17,23.4,29.33,18.25,4591.62403938334,4040.2939254951734,Good
TELESALES,261.12,GREEN,19,19.511607066635072,146.83,2.57,4591.62403938334,4040.2939254951734,Good
TELESALES,759.34,GREEN,23,19.511607066635072,17.07,110.72,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,19.511607066635072,36.8472312529113,25.28,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,1,20.48,21.95,0.32,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,2,19.511607066635072,15.93,1395.78,4591.62403938334,4040.2939254951734,Good
ONLINE,476.76,GREEN,2,19.8,21.25,704162.02,4591.62403938334,4040.2939254951734,Good
TELESALES,130.44,GREEN,20,20.15,15.93,169.8,4591.62403938334,4040.2939254951734,Good
ONLINE,130.26,GREEN,22,25.47,27.7,145215.53,4591.62403938334,4040.2939254951734,Good
ONLINE,1324.92,RED,20,19.511607066635072,14.77,183242.65,9885.43,2560.35,Collections
TELESALES,631.79,GREEN,19,19.511607066635072,12.63,3.78,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,21.92,182.97,8.77,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,19,19.511607066635072,10.13,2.43,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,21.87,24.12,115527.1,4591.62403938334,4040.2939254951734,Good
TELESALES,655.26,GREEN,12,19.511607066635072,11.27,129383.68,4591.62403938334,4040.2939254951734,Good
TELESALES,119.99,GREEN,14,18.35,18.05,5464.57,4591.62403938334,4040.2939254951734,Good
TELESALES,129.35,GREEN,18,19.511607066635072,8.22,34.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,17.97,11.45,4591.62403938334,4040.2939254951734,Good
ONLINE,9.41,GREEN,20,15.27,21.07,79284.2,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,19.511607066635072,17.13,3.78,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,16,19.52,121.15,2.38,4591.62403938334,4040.2939254951734,Good
TELESALES,831.43,GREEN,17,18.42,68.55,23071.72,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,19.511607066635072,15.8,1.77,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,20,21.25,47.5,9.23,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,19,19.53,89.9,5.5,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,36.8472312529113,2.2,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,13,23.15,24.4,2.22,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,36.8472312529113,2.37,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,5.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,24367.07,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,20,15.1,15.38,35.68,4591.62403938334,4040.2939254951734,Good
TELESALES,861.92,GREEN,19,19.511607066635072,12.53,5.2,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,0,19.511607066635072,36.8472312529113,277.88,4591.62403938334,4040.2939254951734,Good
RETAIL,489.13,GREEN,22,19.511607066635072,5.23,2.15,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,19.511607066635072,180.68,8248.03,4591.62403938334,4040.2939254951734,Good
TELESALES,486.88,GREEN,21,21.97,23.07,38.62,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,19.511607066635072,17.85,2687.65,4591.62403938334,4040.2939254951734,Good
TELESALES,192.36,GREEN,13,19.511607066635072,12.45,3.35,4591.62403938334,4040.2939254951734,Good
TELESALES,656.76,GREEN,15,19.511607066635072,14.32,405.78,4591.62403938334,4040.2939254951734,Good
ONLINE,130.79,GREEN,22,19.511607066635072,17.2,252083.72,4591.62403938334,4040.2939254951734,Good
RETAIL,794.76,GREEN,16,15.65,111.82,18.75,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,6.43,1.65,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,18,19.511607066635072,36.8472312529113,0.75,4591.62403938334,4040.2939254951734,Good
TELESALES,1583.2,YELLOW,21,22.58,23.83,28.2,7619.28,2662.9,Good
TELESALES,0.0,GREEN,16,19.511607066635072,18.78,4.65,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,2,19.511607066635072,36.8472312529113,0.47,4591.62403938334,4040.2939254951734,Good
ONLINE,794.99,GREEN,19,16.57,22.13,1497664.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,20.92,142.58,3.6,4591.62403938334,4040.2939254951734,Good
ONLINE,483.62,GREEN,15,16.95,44.08,1155424.67,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,2,20.23,22.42,14.55,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,19.511607066635072,10.13,9728.97,4591.62403938334,4040.2939254951734,Good
RETAIL,806.42,GREEN,22,19.511607066635072,12.1,12.82,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,18.38,163.38,128547.8,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,21,22.07,22.47,3.92,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,22.33,23.5,5.08,4591.62403938334,4040.2939254951734,Good
RETAIL,747.08,GREEN,18,21.73,96.53,152028.02,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,36.8472312529113,211.43,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,20.63,121.13,5.65,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,18.73,18.18,2.7,4591.62403938334,4040.2939254951734,Good
RETAIL,380.54,GREEN,16,19.511607066635072,17.97,2.75,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,22,18.0,37.1,4.73,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,24.22,54.7,431677.12,4591.62403938334,4040.2939254951734,Good
TELESALES,130.92,GREEN,17,21.77,459.05,6.28,4591.62403938334,4040.2939254951734,Good
TELESALES,655.26,GREEN,23,16.93,19.25,1585.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,9.13,4591.62403938334,4040.2939254951734,Good
ONLINE,476.76,GREEN,3,19.511607066635072,8.67,410713.27,4591.62403938334,4040.2939254951734,Collections
TELESALES,0.0,GREEN,18,24.3,79.75,8.2,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,15.25,21.2,309656.08,4591.62403938334,4040.2939254951734,Good
ONLINE,196.19,GREEN,23,17.13,18.9,8933.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,23.47,53.73,7130.8,4591.62403938334,4040.2939254951734,Collections
ONLINE,269.71,GREEN,21,18.48,20.87,1624.82,4591.62403938334,4040.2939254951734,Collections
TELESALES,0.0,GREEN,22,19.511607066635072,36.8472312529113,141741.23,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,20.18,26.2,6.48,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,3,19.511607066635072,36.8472312529113,522619.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,21.2,27.03,11.9,4591.62403938334,4040.2939254951734,Good
RETAIL,491.38,GREEN,18,19.511607066635072,8.42,4.0,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,18,16.7,17.3,83224.58,4591.62403938334,4040.2939254951734,Good
TELESALES,799.92,RED,19,20.63,60.3,94.4,5927.68,5854.53,Good
RETAIL,197.31,GREEN,19,23.47,24.75,9.8,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,21.08,108.2,9.77,4591.62403938334,4040.2939254951734,Good
